Tempo(s),Canal0(V),Canal2(V),Canal3(V),Label
3.5839054584503174,1.28225,1.9235,2.16375,0
3.606663227081299,1.3625,1.9235,2.16375,0
3.629997491836548,1.3625,1.9235,2.08375,0
3.652625560760498,1.28225,1.88325,2.08375,0
3.6753199100494385,1.28225,1.9235,2.12375,0
3.698142290115357,1.28225,1.9235,2.0035,0
3.720783233642578,1.20225,1.9235,2.08375,0
3.743513584136963,1.28225,1.88325,2.04375,0
3.766204595565796,1.28225,1.84325,2.08375,0
3.788830280303955,1.28225,1.84325,2.12375,0
3.8115062713623047,1.3625,1.88325,2.08375,0
3.834624767303467,1.28225,1.9235,2.12375,0
3.85736632347107,1.28225,1.9235,2.16375,0
3.8799281120300297,1.28225,1.9235,2.0035,0
3.9026832580566406,1.20225,1.9235,2.04375,0
3.925941228866577,1.28225,1.9235,2.04375,0
3.948474168777466,1.28225,1.84325,2.0035,0
3.9710357189178462,1.28225,1.84325,2.04375,0
3.993982315063477,1.28225,1.88325,2.08375,0
4.0181801319122314,1.28225,1.84325,2.08375,0
4.040485620498657,1.28225,1.88325,2.12375,0
4.0630645751953125,1.28225,1.84325,2.08375,0
4.085808038711548,1.28225,1.9235,2.16375,0
4.108503580093384,1.28225,1.9235,2.12375,0
4.131114959716797,1.32225,1.88325,2.04375,0
4.153878450393677,1.28225,1.9235,2.08375,0
4.176581859588623,1.28225,1.84325,2.04375,0
4.199157953262329,1.28225,1.84325,2.08375,0
4.222425937652588,1.28225,1.84325,2.08375,0
4.245167970657349,1.28225,1.88325,2.04375,0
4.267887830734253,1.24225,1.9235,2.12375,0
4.290566682815552,1.28225,1.9235,2.16375,0
4.313403367996216,1.28225,1.9235,2.04375,0
4.3361289501190186,1.24225,1.9235,2.08375,0
4.3588714599609375,1.28225,1.9235,2.08375,0
4.3817784786224365,1.28225,1.84325,2.0035,0
4.40451455116272,1.24225,1.84325,2.04375,0
4.427228927612305,1.28225,1.9235,2.04375,0
4.450218915939331,1.32225,1.84325,2.04375,0
4.472958326339722,1.32225,1.9235,2.08375,0
4.4952099323272705,1.32225,1.88325,2.04375,0
4.518625736236572,1.28225,1.84325,2.04375,0
4.541433334350586,1.3625,1.9235,2.16375,0
4.564221143722534,1.3625,1.84325,2.08375,0
4.58730411529541,1.28225,1.9235,2.08375,0
4.6130781173706055,1.3625,1.88325,2.0035,0
4.635476350784302,1.24225,1.84325,2.04375,0
4.658453702926636,1.28225,1.9235,2.08375,0
4.6814165115356445,1.28225,1.84325,2.08375,0
4.704232931137085,1.28225,1.88325,2.08375,0
4.727133512496948,1.28225,1.9235,2.08375,0
4.750128269195557,1.28225,1.88325,2.12375,0
4.773148775100708,1.28225,1.88325,2.16375,0
4.796018362045288,1.28225,1.84325,2.04375,0
4.819495677947998,1.28225,1.9235,2.04375,0
4.8424882888793945,1.28225,1.84325,2.04375,0
4.865456819534302,1.28225,1.84325,2.08375,0
4.888368606567383,1.28225,1.88325,2.08375,0
4.911376476287842,1.28225,1.9235,2.04375,0
4.9344258308410645,1.28225,1.84325,2.08375,0
4.957395076751709,1.28225,1.84325,2.16375,0
4.980305910110474,1.28225,1.84325,2.08375,0
5.003185987472534,1.24225,1.84325,2.08375,1
5.026299715042114,1.28225,1.9235,2.08375,1
5.049286603927612,1.32225,1.88325,2.04375,1
5.0723724365234375,1.28225,1.88325,2.08375,1
5.095433950424194,1.3625,1.88325,2.08375,1
5.118830680847168,1.28225,1.9235,2.08375,1
5.141901254653931,1.28225,1.88325,2.12375,1
5.164823770523071,1.28225,1.9235,2.04375,1
5.187800168991089,1.24225,1.84325,2.12375,1
5.210961818695068,1.28225,1.9235,2.08375,1
5.234099626541138,1.28225,1.9235,2.08375,1
5.257218599319458,1.28225,1.9235,2.08375,1
5.280257225036621,1.28225,1.88325,2.0035,1
5.303314685821533,1.28225,1.9235,2.08375,1
5.3265299797058105,1.32225,1.9235,2.08375,1
5.34962272644043,1.32225,1.88325,2.08375,1
5.3727428913116455,1.28225,1.9235,2.16375,1
5.395818471908569,1.28225,1.9235,2.08375,1
5.419460296630859,1.20225,1.88325,2.12375,1
5.442546844482422,1.28225,1.9235,2.12375,1
5.465695858001709,1.28225,1.84325,2.08375,1
5.488799810409546,1.28225,1.9235,2.08375,1
5.51188325881958,1.28225,1.88325,2.0035,1
5.535077095031738,1.28225,1.84325,2.04375,1
5.558298826217651,1.32225,1.88325,2.08375,1
5.58154821395874,1.3625,1.9235,2.08375,1
5.604816198348999,1.28225,1.88325,2.12375,1
5.627995252609253,1.28225,1.9235,2.08375,1
5.6511390209198,1.28225,1.88325,2.16375,1
5.674453496932983,1.28225,1.9235,2.12375,1
5.6976706981658936,1.28225,1.88325,2.08375,1
5.721402406692505,1.28225,1.84325,2.08375,1
5.74450421333313,1.28225,1.84325,2.08375,1
5.76767110824585,1.28225,1.84325,2.08375,1
5.790964365005493,1.28225,1.9235,2.12375,1
5.814286470413208,1.28225,1.9235,2.0035,1
5.837505340576172,1.24225,1.9235,2.12375,1
5.860861778259277,1.28225,1.9235,2.12375,1
5.884133338928223,1.28225,1.9235,2.12375,1
5.907378673553467,1.28225,1.9235,2.12375,1
5.930670261383057,1.28225,1.84325,2.0035,1
5.954006195068359,1.28225,1.88325,2.0035,1
5.977282285690308,1.32225,1.9235,2.08375,1
6.0006279945373535,1.3625,1.84325,2.16375,1
6.0243706703186035,2.16375,2.16375,2.5245,1
6.04714560508728,2.40425,2.40425,2.5645,1
6.070508241653442,2.32425,2.60475,2.88525,1
6.093929052352905,2.72475,3.0855,2.805,1
6.117350101470947,2.765,3.0455,3.28575,1
6.140667676925659,3.0455,3.00525,3.84675,1
6.164084196090698,2.805,2.88525,3.6865,1
6.187474489212036,2.40425,2.64475,3.6065,1
6.210962295532227,2.244,2.5645,3.44625,1
6.234626293182373,2.40425,2.60475,3.927,1
6.258263349533081,2.96525,2.92525,4.00725,1
6.281930685043335,2.88525,2.88525,3.84675,1
6.305432558059692,2.96525,2.88525,3.76675,1
6.329453945159912,2.72475,3.1255,3.76675,1
6.352914333343506,2.5645,2.72475,3.44625,1
6.376494884490967,2.60475,2.72475,3.56625,1
6.400432586669922,2.805,2.64475,3.6465,1
6.423940658569336,2.92525,2.60475,4.36775,1
6.4475531578063965,3.1255,2.68475,4.56825,1
6.471058130264282,3.24575,2.72475,4.32775,1
6.494658470153809,3.00525,2.5645,4.28775,1
6.518383264541626,2.72475,2.5645,3.72675,1
6.542142868041992,2.40425,2.5645,3.6465,1
6.565896272659302,2.244,2.36425,3.967,1
6.589455604553223,2.5645,2.40425,4.448,1
6.613198757171631,2.5245,2.4442500000000003,4.04725,1
6.637228012084961,2.5245,2.4442500000000003,3.76675,1
6.660768508911133,2.32425,2.4845,3.56625,1
6.684352874755859,2.16375,2.4845,3.28575,1
6.708012580871582,2.08375,2.64475,3.0855,1
6.7316248416900635,1.9235,2.4845,2.765,1
6.7553558349609375,2.04375,2.4845,2.805,1
6.7790772914886475,2.0035,2.36425,2.845,1
6.802778959274292,2.12375,2.4845,2.805,1
6.8265604972839355,2.16375,2.40425,2.88525,1
6.85047459602356,2.08375,2.204,2.805,1
6.874268293380737,1.76325,2.16375,2.64475,1
6.898120641708374,2.08375,2.32425,2.40425,1
6.921950817108154,1.76325,2.16375,2.244,1
6.946249723434448,1.84325,2.204,2.36425,1
6.970000505447388,1.683,2.16375,2.32425,1
6.993973970413208,1.88325,2.12375,2.2840000000000003,1
7.017879009246826,1.80325,2.08375,2.204,1
7.041639804840088,1.60275,2.16375,2.08375,1
7.065534830093384,1.52275,2.4442500000000003,2.244,1
7.089560508728027,1.683,2.32425,2.12375,1
7.113523483276367,1.723,2.16375,2.0035,1
7.137349843978882,1.683,2.16375,2.244,1
7.161128044128418,1.60275,2.12375,2.204,1
7.1849586963653564,1.52275,2.0035,2.04375,1
7.208810091018677,1.48275,2.08375,2.08375,1
7.232716083526611,1.60275,2.12375,2.16375,1
7.256999254226685,1.56275,2.244,2.16375,1
7.28223180770874,1.84325,2.204,1.9235,1
7.306381940841675,1.723,2.04375,1.9235,1
7.330347061157227,1.76325,2.04375,1.9635,1
7.3543171882629395,1.76325,2.12375,2.08375,1
7.37837553024292,1.9635,2.40425,2.5645,1
7.40243673324585,1.88325,2.40425,2.765,1
7.4264748096466064,2.04375,2.5245,2.92525,1
7.45050048828125,1.84325,2.40425,2.96525,1
7.474550247192383,1.88325,2.40425,3.0855,1
7.498569965362549,2.0035,2.2840000000000003,2.92525,1
7.522640705108643,1.84325,2.204,2.64475,1
7.546774387359619,1.9235,2.204,2.64475,1
7.573328256607056,1.84325,2.16375,2.64475,1
7.598886966705322,1.723,2.204,2.5245,1
7.622968912124634,1.4025,2.244,2.40425,1
7.647051334381104,1.683,2.16375,2.72475,1
7.671075582504272,1.60275,2.204,2.92525,1
7.695160627365112,1.56275,2.244,2.4442500000000003,1
7.719232559204102,1.4425,2.12375,2.5245,1
7.74335503578186,1.24225,2.04375,2.4845,1
7.767439365386963,1.4425,2.08375,2.4442500000000003,1
7.791488885879517,1.48275,2.08375,2.204,1
7.8157172203063965,1.52275,2.16375,3.24575,1
7.839764833450317,1.52275,2.32425,3.1255,1
7.863978624343872,1.52275,2.204,3.00525,1
7.888560771942139,1.52275,2.204,3.24575,1
7.912659168243408,1.723,2.16375,2.96525,1
7.936682462692261,1.80325,2.244,3.00525,1
7.960799694061279,2.0035,2.16375,3.1255,1
7.985075235366821,2.0035,2.08375,2.96525,1
8.00934886932373,1.88325,2.08375,2.64475,1
8.0337975025177,1.723,2.244,2.72475,1
8.058063745498657,1.76325,2.16375,2.845,1
8.082438230514526,2.0035,2.32425,2.805,1
8.106674909591675,1.84325,2.244,2.88525,1
8.130919933319092,1.9235,2.16375,2.5645,1
8.15524435043335,1.683,2.08375,2.36425,1
8.179479598999023,1.52275,1.9635,2.36425,1
8.20446252822876,1.60275,2.32425,2.204,1
8.228754043579102,1.52275,2.244,2.16375,1
8.252968311309814,1.3625,2.12375,2.64475,1
8.277386903762817,1.60275,2.244,2.64475,1
8.30186414718628,1.643,2.244,2.765,1
8.326322317123413,1.48275,2.12375,2.72475,1
8.3507661819458,1.60275,2.204,2.805,1
8.375122785568237,1.9635,2.36425,3.00525,1
8.399559020996094,2.4845,2.2840000000000003,3.52625,1
8.423912048339844,2.40425,2.36425,3.20575,1
8.448394060134888,2.40425,2.32425,3.16575,1
8.472849369049072,2.72475,2.40425,3.28575,1
8.49738621711731,2.765,2.64475,3.406,1
8.522384643554688,2.5645,2.5645,3.20575,1
8.546836853027344,2.96525,2.5245,4.00725,1
8.571627140045166,2.845,2.68475,3.84675,1
8.596216678619385,3.0855,2.4845,4.1675,1
8.620710134506226,3.1255,2.40425,4.08725,1
8.645311832427979,3.0455,2.5245,4.08725,1
8.669966697692871,2.5645,2.4845,3.84675,1
8.694591283798218,2.32425,2.4442500000000003,3.16575,1
8.719228506088257,2.4442500000000003,2.4442500000000003,3.20575,1
8.743845701217651,2.4845,2.32425,3.0455,1
8.76845908164978,2.32425,2.2840000000000003,2.805,1
8.793095827102661,2.244,2.4845,3.0455,1
8.817823648452759,2.08375,2.5245,3.366,1
8.843012571334839,2.12375,2.32425,2.88525,1
8.867619037628174,2.0035,2.40425,2.92525,1
8.892394781112671,2.12375,2.68475,2.72475,1
8.917109966278076,2.32425,2.4845,2.68475,1
8.941929578781128,2.5245,2.4845,3.00525,1
8.966697454452515,2.16375,2.244,2.64475,1
8.991490602493286,2.36425,2.2840000000000003,2.4845,1
9.016251802444458,2.0035,2.36425,2.5645,1
9.040979862213137,2.04375,2.40425,2.64475,1
9.065817832946776,2.40425,2.2840000000000003,2.845,1
9.090647459030151,2.08375,2.244,2.805,1
9.11570692062378,1.9635,2.244,2.96525,1
9.140514612197876,1.84325,2.08375,2.68475,1
9.166032791137695,1.76325,1.9635,2.4845,1
9.190742015838625,1.84325,2.0035,2.244,1
9.215652227401732,1.60275,2.0035,2.12375,1
9.240470886230469,1.52275,2.04375,2.40425,1
9.265349626541138,1.56275,2.12375,2.244,1
9.290300130844116,1.52275,2.04375,2.204,1
9.315183162689207,1.683,1.9635,2.08375,1
9.340144872665403,1.683,2.32425,2.204,1
9.365079641342165,1.9235,2.32425,2.204,1
9.390084743499756,1.80325,2.12375,2.12375,1
9.415117025375366,1.723,1.9635,2.60475,1
9.440033197402954,1.80325,2.0035,2.72475,1
9.46506142616272,1.683,2.08375,2.4442500000000003,1
9.490651845932009,1.4425,2.0035,2.4845,1
9.515601396560667,1.4025,1.88325,2.244,1
9.540567398071287,1.4425,2.0035,2.4442500000000003,1
9.566426992416382,1.76325,2.08375,2.5645,1
9.592207193374634,1.76325,2.16375,2.64475,1
9.617260694503784,1.723,2.04375,2.5645,1
9.642347812652588,1.80325,1.84325,2.36425,1
9.66734218597412,1.76325,1.84325,2.40425,1
9.692447900772097,1.76325,1.80325,2.72475,1
9.717537641525269,1.683,2.04375,2.68475,1
9.742623805999756,1.60275,1.9235,2.64475,1
9.767635107040403,1.60275,2.0035,2.72475,1
9.792693376541138,1.683,2.08375,2.40425,1
9.818233966827393,1.683,1.9635,2.244,1
9.84324336051941,1.683,1.9235,1.9635,1
9.868276834487917,1.643,1.84325,2.04375,1
9.8932945728302,1.723,2.244,2.12375,1
9.91843557357788,1.80325,2.16375,2.32425,1
9.943467140197754,1.683,2.04375,2.08375,1
9.968601942062378,1.56275,2.0035,2.40425,1
9.993818759918211,1.52275,1.9235,2.16375,1
10.018932819366457,1.4425,1.80325,2.0035,2
10.04415512084961,1.60275,1.76325,2.244,2
10.069366931915283,1.723,2.244,2.0035,2
10.094591856002808,1.80325,2.08375,2.0035,2
10.119880676269531,1.723,2.16375,1.9635,2
10.14561915397644,1.683,2.0035,1.76325,2
10.17088222503662,1.4425,1.9235,1.723,2
10.19615364074707,1.4425,1.9235,1.80325,2
10.2215576171875,1.683,2.204,1.9635,2
10.246944665908812,1.76325,2.12375,1.80325,2
10.27227783203125,1.56275,2.04375,1.683,2
10.29763913154602,1.60275,2.0035,1.76325,2
10.323148012161257,1.52275,2.0035,1.76325,2
10.3485689163208,1.4425,1.9235,1.60275,2
10.37395477294922,1.3625,1.9235,1.60275,2
10.39928412437439,1.3625,1.9235,1.56275,2
10.424663543701172,1.3625,2.0035,1.52275,2
10.450137376785278,1.28225,1.80325,1.4425,2
10.476056575775146,1.3625,1.9235,1.52275,2
10.501444101333618,1.3625,2.36425,1.60275,2
10.52679443359375,1.20225,3.366,1.48275,2
10.552238702774048,1.122,3.0455,1.4425,2
10.577795028686523,1.082,3.28575,1.52275,2
10.603328466415403,1.122,3.44625,1.60275,2
10.628981113433838,1.32225,4.488,1.9235,2
10.6569344997406,1.56275,4.7285,2.08375,2
10.682785511016846,1.76325,4.88875,1.9235,2
10.70863151550293,2.0035,5.52975,2.04375,2
10.734309434890749,2.0035,6.09075,2.244,2
10.759927988052368,2.0035,5.52975,2.32425,2
10.785690307617188,1.9635,5.61,2.16375,2
10.811979293823242,2.16375,5.65,2.32425,2
10.837591409683228,2.204,5.9705,2.32425,2
10.863311529159546,2.244,5.8505,2.244,2
10.889070987701416,2.204,5.3695,2.2840000000000003,2
10.914824485778809,2.244,5.049,2.36425,2
10.940519332885742,2.244,5.089,2.2840000000000003,2
10.966306686401367,2.16375,4.88875,2.16375,2
10.991988897323608,2.244,5.12925,2.244,2
11.017895460128784,2.40425,5.57,2.32425,2
11.04481029510498,2.2840000000000003,4.96875,2.244,2
11.07020664215088,2.12375,4.64825,2.32425,2
11.09593152999878,2.4845,4.488,2.40425,2
11.1216881275177,2.4442500000000003,4.8085,2.40425,2
11.147938013076782,2.72475,5.12925,2.5645,2
11.173691034317017,2.40425,5.52975,2.4845,2
11.199467182159424,2.765,6.211,2.5645,2
11.225420236587524,2.60475,5.52975,2.4442500000000003,2
11.251254320144652,2.244,5.20925,2.204,2
11.277198791503906,2.244,4.96875,2.244,2
11.30298399925232,2.12375,4.7685,2.08375,2
11.32886290550232,2.04375,4.7285,2.04375,2
11.354747772216797,2.04375,4.32775,1.9635,2
11.38073468208313,2.16375,4.2475000000000005,2.04375,2
11.406656742095947,2.204,4.08725,2.0035,2
11.432529211044312,2.4845,4.36775,2.244,2
11.458520650863647,2.2840000000000003,4.488,2.244,2
11.484989643096924,2.244,4.7285,2.16375,2
11.510919570922852,2.2840000000000003,4.7285,2.244,2
11.536792278289797,2.32425,4.1675,2.244,2
11.56278133392334,2.2840000000000003,4.448,2.12375,2
11.588859796524048,2.244,4.1675,2.12375,2
11.614938974380491,2.12375,3.6065,2.04375,2
11.641030311584473,2.204,4.1675,2.244,2
11.667191743850708,2.32425,4.00725,2.32425,2
11.69333529472351,2.2840000000000003,4.12725,2.16375,2
11.719297647476196,2.16375,4.00725,2.16375,2
11.745419263839722,2.08375,4.00725,2.08375,2
11.771403312683104,2.12375,3.84675,2.08375,2
11.797580242156982,2.08375,3.927,2.12375,2
11.824255466461182,2.04375,3.48625,2.08375,2
11.85042667388916,1.9635,3.366,2.08375,2
11.87656283378601,2.04375,3.52625,2.08375,2
11.902627229690552,2.08375,3.76675,2.2840000000000003,2
11.928799629211426,2.204,4.00725,2.204,2
11.954939365386965,2.12375,4.488,2.244,2
11.981101036071776,2.204,4.40775,2.244,2
12.00731348991394,2.16375,4.488,2.244,2
12.033482074737549,2.08375,4.12725,2.244,2
12.059648752212524,2.08375,3.927,2.08375,2
12.085838317871094,2.08375,3.6865,2.16375,2
12.112209558486938,2.244,3.927,2.16375,2
12.13843822479248,2.244,4.2475000000000005,2.16375,2
12.1646625995636,2.04375,4.00725,2.04375,2
12.1914701461792,2.16375,4.08725,2.2840000000000003,2
12.217875003814695,2.08375,3.887,2.32425,2
12.2440288066864,2.244,4.2475000000000005,2.36425,2
12.270265579223633,2.0035,4.1675,2.204,2
12.296509265899658,2.0035,3.927,2.16375,2
12.322809219360352,2.0035,3.927,2.12375,2
12.349100589752195,1.9635,3.6865,2.08375,2
12.375434398651125,2.0035,4.00725,2.204,2
12.40320920944214,2.08375,4.00725,2.12375,2
12.430979490280151,2.08375,4.2475000000000005,2.204,2
12.458721399307253,2.16375,4.40775,2.40425,2
12.48641800880432,2.12375,4.1675,2.16375,2
12.514225006103516,1.9635,4.00725,2.08375,2
12.541951417922974,1.80325,3.52625,1.9235,2
12.570295810699465,1.80325,3.6065,1.9635,2
12.598117351531982,1.84325,3.967,2.12375,2
12.6259126663208,1.9235,3.967,2.16375,2
12.653611660003662,2.12375,3.44625,2.204,2
12.68143391609192,2.16375,3.76675,2.12375,2
12.709167003631592,1.9235,3.84675,2.0035,2
12.73606538772583,1.9235,3.84675,2.0035,2
12.762593507766724,1.9235,3.927,2.08375,2
12.78915524482727,1.84325,3.6065,2.04375,2
12.823174715042114,1.9635,3.72675,2.204,2
12.858249425888062,2.0035,3.6465,2.204,2
12.893077850341797,2.32425,3.6065,2.16375,2
12.919615983963013,1.9635,3.52625,1.9635,2
12.94641923904419,2.04375,3.80675,1.9235,2
12.973671197891235,2.244,4.1675,2.08375,2
13.000161170959473,2.0035,4.00725,2.16375,2
13.026752710342407,1.9235,3.76675,2.0035,2
13.05335283279419,1.88325,4.00725,1.9235,2
13.079948425292969,2.16375,3.927,2.08375,2
13.10662007331848,1.84325,3.44625,1.9635,2
13.1332745552063,1.84325,3.6065,2.0035,2
13.160057067871094,1.76325,3.76675,1.88325,2
13.186673879623411,1.9235,3.52625,1.84325,2
13.21341323852539,1.9635,3.76675,1.9235,2
13.240085124969482,2.0035,3.967,2.0035,2
13.266744375228882,2.0035,4.32775,2.08375,2
13.293493032455444,1.88325,4.08725,2.08375,2
13.320100784301758,1.80325,3.80675,2.12375,2
13.347653865814207,1.80325,3.72675,2.04375,2
13.374444723129272,1.84325,3.76675,1.9635,2
13.401189088821411,2.04375,3.52625,1.9635,2
13.42877984046936,1.9235,3.24575,1.9235,2
13.456355333328249,1.9235,4.08725,2.0035,2
13.483359336853027,2.0035,3.84675,2.04375,2
13.510490655899048,2.244,4.04725,2.08375,2
13.537343740463257,2.16375,3.6865,2.204,2
13.564291954040527,2.244,4.00725,2.16375,2
13.591193437576294,2.08375,3.76675,2.16375,2
13.61833429336548,1.76325,3.6065,2.0035,2
13.64525318145752,2.244,3.406,2.08375,2
13.672143459320068,2.244,3.48625,2.16375,2
13.699025630950928,2.4442500000000003,3.72675,2.16375,2
13.72624945640564,2.32425,3.56625,2.244,2
13.753507614135742,2.08375,3.20575,2.16375,2
13.780430316925049,1.84325,3.00525,1.9635,2
13.807372093200684,1.88325,3.44625,2.04375,2
13.834463596343994,2.0035,3.6065,1.9635,2
13.861458778381348,2.12375,3.52625,2.0035,2
13.888421535491943,2.04375,3.0855,2.0035,2
13.91575050354004,1.9635,3.366,2.0035,2
13.943161725997925,1.76325,3.00525,2.0035,2
13.970290660858154,1.9635,3.20575,2.0035,2
13.997328042984009,1.88325,2.72475,1.9235,2
14.024072647094728,1.80325,2.4845,1.9235,2
14.051169395446776,1.84325,2.5245,1.84325,2
14.078334093093872,1.9635,2.96525,1.84325,2
14.10602068901062,2.16375,3.28575,2.0035,2
14.133089065551758,2.04375,3.1255,1.9235,2
14.160176277160645,2.04375,3.20575,2.0035,2
14.187177181243896,1.9235,3.24575,2.0035,2
14.214446783065796,2.16375,3.6065,2.08375,2
14.241568088531494,2.04375,3.44625,2.12375,2
14.269009351730348,1.88325,3.56625,2.08375,2
14.296751976013184,2.0035,3.6865,2.08375,2
14.32387399673462,1.84325,3.44625,1.9635,2
14.351130962371826,1.88325,3.6065,2.04375,2
14.378415584564207,1.80325,3.326,2.0035,2
14.40561318397522,1.84325,3.20575,1.9635,2
14.432831287384031,1.84325,3.16575,1.84325,2
14.460069417953491,1.76325,3.0855,1.9235,2
14.487236499786375,1.76325,3.24575,1.9235,2
14.514655590057371,2.16375,3.72675,2.04375,2
14.542208433151243,2.08375,3.44625,2.0035,2
14.570010423660278,1.9635,3.52625,1.9635,2
14.597695589065552,2.16375,3.44625,2.04375,2
14.625108480453491,2.04375,3.28575,2.08375,2
14.652456760406494,1.9235,3.6065,2.08375,2
14.679794311523438,1.88325,3.44625,2.0035,2
14.70728874206543,1.9235,3.52625,2.0035,2
14.734603643417358,1.88325,3.52625,2.0035,2
14.762062072753906,1.9235,3.24575,1.9235,2
14.789366483688354,1.84325,3.16575,1.88325,2
14.816770076751707,2.2840000000000003,3.6065,2.204,2
14.844329357147217,2.0035,3.28575,2.0035,2
14.871726512908936,2.0035,3.16575,2.04375,2
14.900246381759644,1.9635,2.96525,2.04375,2
14.927689552307127,1.9235,3.6465,2.0035,2
14.955107688903809,2.0035,3.52625,2.0035,2
14.98265528678894,1.88325,3.887,1.9635,2
15.010283470153809,1.80325,3.48625,1.84325,0
15.03785276412964,1.9235,3.20575,2.0035,0
15.065381050109863,2.12375,3.44625,2.16375,0
15.092955827713013,1.84325,3.28575,2.0035,0
15.120399951934814,2.04375,3.76675,2.244,0
15.147966861724854,2.12375,3.76675,2.16375,0
15.17665958404541,1.9235,3.76675,2.0035,0
15.204257488250732,1.9635,3.6865,2.0035,0
15.23197627067566,2.0035,3.76675,2.0035,0
15.25958490371704,2.0035,3.406,2.0035,0
15.287031412124634,1.84325,2.72475,2.0035,0
15.314706087112429,1.9235,3.0855,2.12375,0
15.342562913894652,1.88325,2.68475,2.08375,0
15.370231628417969,1.76325,2.244,2.0035,0
15.398065567016602,1.84325,1.88325,1.9235,0
15.425854682922363,1.60275,1.9235,1.84325,0
15.453497171401978,1.60275,1.76325,1.80325,0
15.481258869171144,1.76325,1.683,1.84325,0
15.50900673866272,1.723,1.76325,1.88325,0
15.536670446395874,1.60275,1.84325,1.76325,0
15.564465761184692,1.723,1.9235,1.9235,0
15.59231162071228,1.60275,1.84325,1.88325,0
15.619981050491331,1.56275,1.723,1.84325,0
15.647828340530396,1.683,1.683,1.80325,0
15.6757915019989,1.60275,1.60275,1.76325,0
15.703574895858765,1.60275,1.683,1.84325,0
15.731352806091309,1.60275,1.60275,1.76325,0
15.759246110916138,1.60275,1.76325,1.9635,0
15.786971807479858,1.683,1.683,1.9235,0
15.814756393432615,1.76325,1.683,2.0035,0
15.842676877975464,1.683,1.683,2.16375,0
15.870517253875732,1.60275,1.76325,2.04375,0
15.898496627807615,1.60275,1.683,1.84325,0
15.926564455032349,1.52275,1.683,1.84325,0
15.95443868637085,1.48275,1.683,1.9235,0
15.982383966445925,1.48275,1.60275,1.84325,0
16.01035165786743,1.4425,1.683,1.9235,0
16.038268327713013,1.4425,1.683,1.84325,0
16.06627917289734,1.4025,1.60275,1.76325,0
16.09425663948059,1.52275,1.60275,1.76325,0
16.12220335006714,1.52275,1.60275,1.84325,0
16.15019416809082,1.4425,1.60275,1.84325,0
16.17821168899536,1.52275,1.643,1.76325,0
16.20626425743103,1.4425,1.683,1.84325,0
16.234477043151855,1.4025,1.683,1.80325,0
16.262493133544922,1.52275,1.683,1.80325,0
16.29046654701233,1.4425,1.60275,1.76325,0
16.31843137741089,1.4425,1.60275,1.683,0
16.34644389152527,1.52275,1.60275,1.60275,0
16.374431848526,1.4425,1.60275,1.723,0
16.402461528778076,1.4425,1.683,1.76325,0
16.430556297302246,1.52275,1.60275,1.723,0
16.45858407020569,1.48275,1.683,1.76325,0
16.486567497253418,1.4425,1.683,1.84325,0
16.51455330848694,1.52275,1.60275,1.80325,0
16.542601823806763,1.52275,1.683,1.84325,0
16.571186304092407,1.52275,1.643,1.80325,0
16.601471424102783,1.48275,1.683,1.84325,0
16.62984871864319,1.52275,1.683,1.84325,0
16.658026933670044,1.52275,1.723,1.88325,0
16.686156749725342,1.4425,1.683,1.84325,0
16.7144193649292,1.52275,1.76325,1.84325,0
16.742547273635864,1.52275,1.76325,1.84325,0
16.770568132400513,1.48275,1.723,1.84325,0
16.79872989654541,1.48275,1.683,1.84325,0
16.82749629020691,1.48275,1.683,1.84325,0
16.85558772087097,1.48275,1.76325,1.84325,0
16.883869171142578,1.4425,1.76325,1.84325,0
16.912030935287476,1.52275,1.76325,1.9235,0
16.940183639526367,1.52275,1.76325,1.9235,0
16.968295335769653,1.48275,1.683,1.84325,0
16.998191833496094,1.52275,1.683,1.84325,0
17.026694774627686,1.52275,1.683,1.80325,0
17.054717779159546,1.48275,1.683,1.84325,0
17.08290386199951,1.48275,1.683,1.9235,0
17.111090183258057,1.4425,1.76325,1.9235,0
17.139229774475098,1.52275,1.76325,1.9235,0
17.167527198791504,1.4425,1.76325,1.9235,0
17.195664644241333,1.52275,1.76325,1.84325,0
17.224493980407715,1.48275,1.683,1.84325,0
17.252653121948242,1.3625,1.76325,1.84325,0
17.28089690208435,1.48275,1.723,1.84325,0
17.309109210968018,1.4425,1.76325,1.84325,0
17.337239265441895,1.4425,1.76325,1.88325,0
17.36548113822937,1.52275,1.723,1.88325,0
17.393925666809082,1.52275,1.76325,1.9235,0
17.422199726104736,1.52275,1.76325,1.9235,0
17.450555562973022,1.4425,1.683,1.84325,0
17.47887372970581,1.52275,1.723,1.80325,0
17.50712013244629,1.48275,1.76325,1.84325,0
17.53537368774414,1.4425,1.683,1.84325,0
17.563875436782837,1.52275,1.76325,1.84325,0
17.59226942062378,1.52275,1.76325,1.88325,0
17.620511531829834,1.52275,1.76325,1.88325,0
17.648913383483887,1.52275,1.76325,1.84325,0
17.677263259887695,1.48275,1.76325,1.80325,0
17.705580234527588,1.52275,1.683,1.88325,0
17.734066009521484,1.48275,1.76325,1.84325,0
17.762484312057495,1.60275,1.723,1.84325,0
17.790771007537842,1.52275,1.76325,1.88325,0
17.81908655166626,1.4425,1.76325,1.84325,0
17.847445487976074,1.52275,1.723,1.84325,0
17.87592649459839,1.52275,1.723,1.84325,0
17.911062002182007,1.56275,1.683,1.76325,0
